"TimeStamp","Source","Destination","IPV4Address","Status","ResponseTime"
"11-09-2013 18:43:33","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:34","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:35","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:43:36","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:38","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:43:39","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:43:40","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:41","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:43:42","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:43:43","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:44","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:43:45","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:47","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:43:48","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:43:50","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:51","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:52","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:43:53","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:43:54","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:56","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:43:57","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:43:58","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:43:59","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:44:00","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:01","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:02","PRALAY-PC","59.144.127.16",,"","138"
"11-09-2013 18:44:04","PRALAY-PC","59.144.127.16",,"","151"
"11-09-2013 18:44:05","PRALAY-PC","59.144.127.16",,"","106"
"11-09-2013 18:44:06","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:07","PRALAY-PC","59.144.127.16",,"","58"
"11-09-2013 18:44:08","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:09","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:11","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 18:44:12","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:44:13","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:44:14","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:15","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:44:16","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:44:17","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:19","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:20","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:44:21","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:22","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:23","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:24","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:25","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:26","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:28","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:44:29","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:30","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:31","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:44:32","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:33","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:44:34","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:35","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:44:37","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:44:38","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:39","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:44:40","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:44:41","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:44:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:43","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:44","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:46","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:44:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:48","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:53","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:54","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:44:55","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:56","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 18:44:57","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:44:58","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:44:59","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:01","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 18:45:02","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 18:45:03","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:04","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:45:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:06","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:07","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:09","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:10","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:45:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:12","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:13","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:45:14","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:16","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:17","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:45:18","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:45:20","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:45:21","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:22","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:45:23","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:24","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:25","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:26","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:45:27","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:45:29","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:30","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:45:31","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:32","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:33","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:34","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:35","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:36","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:45:37","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:45:39","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:40","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:41","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:42","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:43","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:45:44","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:45:45","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:45:46","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:48","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:45:49","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:51","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:45:52","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:45:53","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:45:58","PRALAY-PC","59.144.127.16",,"Failed",
"11-09-2013 18:45:59","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:00","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:01","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:46:03","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:04","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:06","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:07","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:08","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:09","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:11","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:46:12","PRALAY-PC","59.144.127.16",,"","117"
"11-09-2013 18:46:13","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:14","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:16","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:18","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:19","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:20","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:21","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:22","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:46:23","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:24","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:26","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:46:27","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:28","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:46:29","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:46:30","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:31","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:32","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:46:34","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:46:35","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:46:36","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:37","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:38","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:39","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:46:40","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:42","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:43","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:44","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 18:46:45","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:46","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:46:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:48","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:50","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:46:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:53","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:54","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:46:55","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:46:56","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:46:57","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:46:58","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:46:59","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:01","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:02","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:03","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:47:04","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:06","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:07","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:47:08","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 18:47:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:11","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:12","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:13","PRALAY-PC","59.144.127.16",,"","136"
"11-09-2013 18:47:14","PRALAY-PC","59.144.127.16",,"","108"
"11-09-2013 18:47:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:16","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:18","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:19","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:20","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:21","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:23","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:24","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:47:25","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:27","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 18:47:28","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:29","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:30","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:31","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:47:32","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:33","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:47:34","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:35","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:47:37","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:38","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:39","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:40","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:47:41","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:47:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:43","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:44","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:46","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:48","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:47:49","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:51","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:47:52","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:47:54","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:47:55","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:47:56","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:57","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:47:58","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:47:59","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:00","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:01","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:48:02","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:04","PRALAY-PC","59.144.127.16",,"","57"
"11-09-2013 18:48:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:06","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:07","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:08","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:09","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:12","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:13","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:14","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:15","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:48:16","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:17","PRALAY-PC","59.144.127.16",,"","97"
"11-09-2013 18:48:18","PRALAY-PC","59.144.127.16",,"","72"
"11-09-2013 18:48:19","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:21","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:48:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:23","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:48:24","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:48:25","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:48:26","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:27","PRALAY-PC","59.144.127.16",,"","58"
"11-09-2013 18:48:28","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:30","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:31","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:48:32","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:33","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:34","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:35","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:48:36","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:48:37","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:39","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:40","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:41","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:48:42","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:43","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:44","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:48:45","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:48:47","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:48","PRALAY-PC","59.144.127.16",,"","62"
"11-09-2013 18:48:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:51","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:52","PRALAY-PC","59.144.127.16",,"","61"
"11-09-2013 18:48:53","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:55","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:56","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:48:57","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:48:58","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:48:59","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:49:00","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:49:01","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:02","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:49:04","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:05","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:06","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:49:07","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:49:08","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:09","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 18:49:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:12","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:14","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:49:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:16","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:17","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:18","PRALAY-PC","59.144.127.16",,"","68"
"11-09-2013 18:49:19","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:49:20","PRALAY-PC","59.144.127.16",,"","150"
"11-09-2013 18:49:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:23","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:24","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:25","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:49:26","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:27","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:28","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:49:30","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:49:31","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:49:32","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:49:33","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:49:34","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:49:35","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:36","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:37","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:39","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 18:49:40","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:41","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:43","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:49:44","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:45","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:48","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:49:51","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 18:49:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:53","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:49:55","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:56","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:57","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:58","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:49:59","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:00","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:01","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:50:02","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:03","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 18:50:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:06","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:07","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:50:09","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 18:50:10","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 18:50:11","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:12","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:13","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:14","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:16","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:50:17","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:18","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:19","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:20","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:21","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:24","PRALAY-PC","59.144.127.16",,"","102"
"11-09-2013 18:50:25","PRALAY-PC","59.144.127.16",,"","93"
"11-09-2013 18:50:26","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:27","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:28","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:29","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:30","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:31","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:50:33","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 18:50:34","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:35","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:36","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:37","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:38","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:39","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 18:50:41","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 18:50:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 18:50:43","PRALAY-PC","59.144.127.16",,"","46"
